ID,Gender,Married,Age,Graduated,Profession,Work_Experience,Family_Size,Spending_Score
460659,Female,Yes,47,Yes,Marketing,,3,Average
463715,Female,No,32,No,Artist,3,4,Low
461028,Female,No,21,No,Healthcare,6,4,Low
466766,Male,Yes,73,Yes,Lawyer,1,4,High
462475,Male,Yes,35,Yes,Artist,0,2,Average
465770,Male,No,52,Yes,Artist,1,1,Low
466823,Male,Yes,40,Yes,Artist,1,2,Low
463505,Male,No,31,Yes,Healthcare,,1,Low
467083,Female,Yes,88,Yes,Lawyer,1,2,High
467675,Female,No,39,No,,,1,Low
464080,Female,No,41,Yes,Artist,1,2,Low
462287,Female,Yes,73,Yes,Artist,,2,Average
466503,Male,Yes,45,Yes,Artist,7,5,Average
461847,Male,Yes,41,No,Entertainment,0,4,Low
461447,Male,Yes,75,Yes,Lawyer,0,2,High
459982,Male,No,39,Yes,Entertainment,9,2,Low
463316,Female,Yes,89,No,Lawyer,0,2,High
466758,Male,Yes,45,Yes,Doctor,0,1,Low
464307,Female,Yes,50,Yes,Artist,1,2,Average
461344,Male,Yes,43,No,Healthcare,6,2,High
463353,Male,Yes,50,Yes,Executive,4,4,Average
467349,Female,No,53,No,Entertainment,0,,Low
462607,Female,,37,No,Engineer,2,3,Average
467172,Male,No,40,,Artist,8,2,Low
464324,Male,Yes,76,Yes,Lawyer,1,1,Low
462108,Female,Yes,27,Yes,Homemaker,,2,Average
459288,Male,Yes,41,Yes,Artist,1,2,Low
460050,Male,Yes,50,Yes,Entertainment,3,2,Low
464994,Male,Yes,56,Yes,Executive,8,5,High
464903,Male,Yes,28,No,Entertainment,0,2,Average
461251,Female,No,46,Yes,Marketing,0,,Low
463165,Female,Yes,72,Yes,Doctor,1,2,Average
460419,Female,Yes,41,No,Doctor,,1,Low
465981,Male,No,28,No,Artist,0,2,Low
465281,Female,Yes,27,Yes,Artist,8,2,Average
463781,Female,No,32,No,Healthcare,2,4,Low
466569,Female,No,20,No,Doctor,9,4,Low
466547,Male,Yes,45,Yes,Executive,1,5,Low
464631,Male,No,59,Yes,Artist,1,2,Low
465957,Female,No,46,Yes,Marketing,1,1,Low
459848,Male,Yes,46,Yes,Artist,1,3,Average
461642,Male,No,41,Yes,Artist,9,2,Low
467259,Male,Yes,70,Yes,Lawyer,1,2,High
459388,Female,,25,Yes,Homemaker,,1,Low
463439,Male,Yes,42,Yes,Artist,9,3,Average
464764,Female,Yes,60,No,Engineer,1,9,High
467073,Male,No,37,Yes,Engineer,9,1,Low
460480,Male,No,18,No,Healthcare,0,7,Low
464419,Male,Yes,52,Yes,Artist,1,3,Average
463686,Female,No,32,No,Artist,2,4,Low
459411,Male,Yes,74,No,Lawyer,8,1,Low
463774,Male,Yes,29,Yes,Healthcare,1,2,Average
463671,Male,Yes,37,Yes,Entertainment,0,3,Average
466986,Male,Yes,45,No,Entertainment,1,3,Average
465508,Male,No,22,No,Healthcare,1,4,Low
463284,Female,Yes,60,Yes,Engineer,0,,Low
465351,Female,Yes,51,Yes,Artist,8,2,Average
464001,Male,Yes,59,Yes,Artist,0,2,Average
459483,Male,Yes,55,Yes,Artist,1,2,Average
466013,Male,No,22,No,Healthcare,2,3,Low
459763,Male,No,18,No,Artist,,4,Low
466490,Female,Yes,84,No,Lawyer,0,2,High
463024,Male,No,35,Yes,Artist,,1,Low
463665,Male,Yes,50,Yes,Entertainment,0,3,Average
463459,Male,Yes,73,Yes,Artist,5,3,High
462756,Female,No,23,No,Engineer,1,4,Low
461414,Male,No,30,Yes,Entertainment,,5,Low
463915,Female,No,21,Yes,Healthcare,0,5,Low
463543,Male,No,18,No,Healthcare,1,4,Low
462768,Male,Yes,46,Yes,Artist,0,3,Average
461876,Male,No,32,Yes,Entertainment,9,2,Low
462135,Female,No,36,Yes,Healthcare,6,3,Low
458998,Male,Yes,37,No,Doctor,9,2,Low
466432,Male,No,42,Yes,Entertainment,1,1,Low
464722,Male,Yes,35,Yes,Doctor,1,,Low
460389,Female,Yes,42,Yes,Healthcare,9,2,Average
460663,Female,No,33,No,Homemaker,9,1,Low
463484,Female,Yes,35,No,Engineer,1,2,High
467771,Female,Yes,59,Yes,Artist,0,5,Average
462084,Male,Yes,70,Yes,Artist,1,1,Low
463621,Male,Yes,53,No,Entertainment,1,1,Low
467021,Female,Yes,80,No,Lawyer,1,2,High
459056,Male,Yes,56,No,Executive,,3,High
467563,Male,Yes,39,Yes,Artist,0,2,Average
459820,Female,Yes,73,Yes,Artist,,3,Average
467306,Female,Yes,58,Yes,Artist,0,5,Average
464865,Female,No,30,No,Homemaker,8,9,Low
463585,Female,No,23,No,Healthcare,0,3,Low
466186,Male,Yes,59,Yes,Artist,9,4,Average
459619,Female,Yes,56,Yes,Doctor,0,2,Low
466699,Female,Yes,40,Yes,Artist,8,1,Low
465517,Female,Yes,68,Yes,Artist,1,2,Low
459237,Male,No,29,Yes,Artist,1,6,Low
461757,Female,Yes,55,Yes,Artist,1,3,Average
466309,Male,No,21,No,Healthcare,1,4,Low
466532,Female,No,19,No,Engineer,1,4,Low
460832,Female,Yes,41,No,Healthcare,1,4,Average
461531,Male,No,41,Yes,Artist,4,1,Low
467304,Male,No,33,No,Doctor,1,2,Low
463124,Male,Yes,31,No,Artist,,2,Average
461463,Male,No,41,Yes,Artist,6,1,Low
464566,Male,Yes,35,Yes,Executive,0,4,High
462070,Male,Yes,41,Yes,Entertainment,9,2,Average
464162,Male,Yes,81,Yes,Lawyer,,2,High
466554,Male,No,26,No,Healthcare,0,3,Low
462793,Male,Yes,42,No,Executive,3,5,High
465657,Female,Yes,53,Yes,Artist,0,2,Average
460530,Female,Yes,33,Yes,Entertainment,3,3,Average
464045,Male,Yes,39,Yes,Artist,0,2,Low
465633,Male,Yes,83,Yes,Executive,,2,High
462905,Female,No,25,No,Artist,6,3,Low
466254,Male,No,40,Yes,Entertainment,0,2,Low
460617,Female,No,22,No,Healthcare,0,4,Low
465468,Female,Yes,37,Yes,Artist,1,2,Average
466125,Female,Yes,65,Yes,Artist,0,2,Low
465207,Male,Yes,49,Yes,Artist,0,2,Average
463332,Female,Yes,38,Yes,Engineer,1,2,Low
459924,Female,Yes,65,Yes,Artist,0,2,Average
466143,Female,Yes,48,No,Engineer,0,5,Average
466375,Male,Yes,52,Yes,Entertainment,1,4,Low
462951,Male,Yes,73,Yes,Lawyer,2,1,Low
465654,Female,No,48,Yes,Engineer,1,1,Low
460987,Male,No,25,Yes,Doctor,8,2,Low
461681,Male,No,31,Yes,Healthcare,9,3,Low
462820,Male,No,25,No,Entertainment,8,9,Low
467518,Male,No,21,No,Doctor,0,,Low
467525,Male,No,20,No,Healthcare,0,4,Low
465876,Male,No,25,No,Executive,0,3,Low
464199,Male,Yes,25,Yes,Artist,8,2,Low
462746,Male,No,29,No,Entertainment,1,3,Low
463261,Female,Yes,72,No,Entertainment,7,3,Average
467548,Male,Yes,48,Yes,Artist,0,2,High
460924,Male,No,28,No,Doctor,1,5,Low
463368,Female,Yes,42,Yes,Artist,3,3,High
459957,Female,Yes,32,Yes,Artist,8,3,Low
459191,Male,Yes,49,Yes,Artist,0,1,Low
462479,Female,Yes,55,Yes,Artist,1,2,Average
466570,Female,Yes,40,Yes,Artist,0,3,Average
459407,Female,No,37,Yes,Doctor,0,3,Low
467331,Male,No,27,No,Healthcare,3,4,Low
463377,Female,Yes,32,Yes,Homemaker,4,2,High
467456,Male,Yes,36,No,Executive,7,4,High
463058,Female,No,28,Yes,Homemaker,11,1,Low
467401,Male,Yes,72,No,Entertainment,0,,Average
464029,Male,No,18,No,Entertainment,1,4,Low
466056,Female,No,36,Yes,Artist,1,1,Low
467130,Female,Yes,29,No,Homemaker,,3,High
465002,Female,Yes,88,Yes,Lawyer,1,2,High
463155,Female,No,38,Yes,Engineer,,1,Low
459651,Male,Yes,87,Yes,Lawyer,,1,Low
459961,Male,Yes,51,Yes,Artist,8,3,Low
466109,Male,Yes,51,Yes,Entertainment,1,4,Average
461543,Male,No,31,No,Artist,3,2,Low
459502,Female,Yes,47,Yes,Artist,1,3,Average
459864,Female,Yes,70,No,Artist,,2,High
460441,Male,No,31,No,Healthcare,,4,Low
461942,Male,No,29,Yes,Healthcare,0,6,Low
462755,Female,No,20,No,Healthcare,0,,Low
465098,Female,No,41,Yes,Artist,1,,Low
459872,Male,Yes,68,No,Entertainment,4,2,Average
462053,Male,Yes,28,Yes,Artist,,2,Low
467040,Male,No,32,Yes,Doctor,0,4,Low
465079,Male,Yes,75,Yes,Lawyer,1,1,Low
467697,Female,No,39,Yes,Healthcare,0,1,Low
466555,Male,No,18,No,Healthcare,1,3,Low
463457,Female,Yes,42,Yes,Artist,2,2,Average
462653,Male,Yes,48,Yes,Executive,0,4,Average
461390,Female,Yes,70,Yes,Artist,0,2,High
460217,Male,Yes,45,Yes,Artist,1,2,Average
463684,Female,No,29,Yes,Healthcare,0,4,Low
463764,Male,Yes,50,Yes,Entertainment,1,3,Average
465310,Female,No,22,No,Healthcare,0,6,Low
462489,Male,Yes,46,Yes,Artist,0,2,Low
465677,Male,Yes,39,No,Artist,,2,Low
459737,Female,Yes,81,Yes,Lawyer,8,2,High
465357,Female,Yes,49,Yes,Artist,1,3,Average
462159,Male,No,43,Yes,Doctor,1,,Low
461747,Male,Yes,66,Yes,Artist,1,2,High
465940,Female,No,53,Yes,Artist,0,2,Low
464323,Female,No,29,Yes,Artist,12,1,Low
467248,Female,Yes,86,Yes,Lawyer,0,2,High
463265,Male,Yes,70,Yes,Artist,1,3,Average
459946,Female,Yes,36,Yes,Artist,1,2,Average
463161,Male,No,35,Yes,Artist,1,2,Low
460790,Female,Yes,42,Yes,Artist,0,2,High
463118,Female,Yes,49,Yes,Doctor,,3,High
460864,Female,No,20,No,Artist,0,3,Low
461039,Female,Yes,27,No,Engineer,1,9,Average
460299,Male,Yes,56,Yes,Artist,4,1,Low
462378,Male,Yes,67,No,Artist,1,1,Low
463081,Female,Yes,51,Yes,Artist,0,1,Low
460923,Male,Yes,49,Yes,Artist,1,3,Average
462120,Male,Yes,51,No,Artist,1,3,Low
463980,Female,No,26,Yes,Artist,1,9,Low
461464,Male,No,59,Yes,Entertainment,,3,Low
466695,Female,Yes,31,Yes,Entertainment,1,1,Low
465833,Male,Yes,43,No,Executive,1,3,High
467490,Male,Yes,59,No,Executive,7,5,Average
459765,Female,No,35,Yes,Engineer,4,1,Low
467570,Male,No,18,No,Healthcare,14,,Low
464561,Female,No,48,Yes,Entertainment,9,2,Low
459409,Female,Yes,88,Yes,Lawyer,1,2,High
462864,Female,No,30,Yes,Healthcare,12,6,Low
461009,Female,No,22,No,Healthcare,6,3,Low
459117,Male,Yes,66,Yes,Artist,1,2,High
464131,Female,Yes,81,No,Engineer,0,2,High
464079,Female,Yes,36,No,Doctor,14,2,Average
462478,Male,Yes,30,No,Doctor,,2,Average
465375,Female,No,50,Yes,Engineer,1,1,Low
461637,Male,Yes,51,Yes,Artist,1,2,Low
459252,Male,Yes,66,Yes,Lawyer,0,3,High
461438,Female,Yes,39,Yes,Engineer,8,2,Average
463956,Female,No,28,No,Entertainment,0,5,Low
459682,Male,Yes,35,Yes,Executive,,3,Average
459892,Female,Yes,50,Yes,Artist,1,1,Low
467720,Male,No,27,Yes,Entertainment,,2,Low
463148,Male,Yes,60,Yes,Marketing,1,5,High
460862,Male,Yes,52,No,Entertainment,1,4,Average
460382,Male,Yes,32,No,Marketing,4,3,Low
461650,Female,Yes,42,Yes,Doctor,0,1,Low
467501,Male,No,48,Yes,Entertainment,1,2,Low
459486,Male,Yes,75,Yes,Lawyer,,2,High
467319,Male,No,26,Yes,Homemaker,8,2,Low
459604,Female,No,21,No,Healthcare,0,7,Low
463554,Female,No,53,No,Artist,7,1,Low
467652,Male,No,32,Yes,Doctor,0,3,Low
465298,Female,Yes,56,Yes,Doctor,1,2,Average
462494,Female,No,36,Yes,Artist,8,4,Low
467344,Male,Yes,83,Yes,Lawyer,0,2,Low
463442,Male,Yes,42,Yes,Executive,1,2,Low
467219,Female,Yes,66,No,Lawyer,,2,High
464360,Male,Yes,62,Yes,Executive,0,2,High
462505,Male,Yes,40,No,Executive,0,4,Low
459914,Male,No,38,Yes,Artist,2,1,Low
461255,Male,No,18,No,Healthcare,1,5,Low
462360,Female,Yes,62,Yes,Artist,3,2,Low
466571,Male,No,23,No,Healthcare,1,4,Low
465033,Female,Yes,56,Yes,,0,2,Average
464575,Male,No,42,Yes,Artist,8,1,Low
465650,Female,No,32,No,Marketing,0,4,Low
464640,Female,No,28,No,Marketing,0,5,Low
459694,Male,Yes,77,No,Lawyer,0,,Low
465216,Male,Yes,35,Yes,Executive,8,4,High
460818,Female,No,30,Yes,Healthcare,8,,Low
463927,Female,No,53,Yes,Engineer,1,2,Low
459506,Female,No,27,Yes,,1,1,Low
467001,Female,,53,Yes,Entertainment,8,4,Average
460265,Male,Yes,52,Yes,Executive,1,4,High
464178,Male,No,29,Yes,Doctor,3,3,Low
461586,Male,No,36,Yes,Artist,6,3,Low
461764,Female,No,41,Yes,Artist,0,1,Low
459297,Male,Yes,72,Yes,Executive,0,4,High
459548,Female,Yes,50,Yes,Engineer,1,2,Low
463452,Female,Yes,79,Yes,Lawyer,0,2,High
467767,Female,No,23,No,Marketing,4,4,Low
465927,Female,No,25,Yes,Healthcare,0,1,Low
465857,Female,No,40,Yes,Doctor,1,1,Low
460581,Male,Yes,27,Yes,Healthcare,2,2,Average
459501,Female,Yes,62,Yes,Artist,4,7,Average
466670,Male,Yes,29,Yes,Healthcare,2,2,Average
460678,Female,No,31,No,Doctor,6,2,Low
459490,Male,Yes,37,No,Engineer,,2,Average
460230,Male,No,28,Yes,Healthcare,1,4,Low
463653,Female,No,26,Yes,Artist,1,5,Low
463726,Female,No,33,No,Healthcare,1,3,Low
467858,Male,Yes,59,Yes,Artist,,4,Low
466907,Male,Yes,57,Yes,Artist,,2,Average
467249,Female,No,43,Yes,Marketing,1,1,Low
465533,Female,Yes,50,Yes,Entertainment,0,4,Average
462297,Female,No,29,Yes,Artist,14,2,Low
460596,Male,No,29,No,Engineer,0,5,Low
462633,Female,,28,Yes,Doctor,,8,High
467709,Female,Yes,37,Yes,Artist,5,2,Low
467413,Female,Yes,75,Yes,Lawyer,2,4,High
464672,Male,No,19,No,Entertainment,0,6,Low
465807,Female,No,42,Yes,Artist,1,1,Low
462760,Male,No,22,No,Healthcare,1,5,Low
466529,Female,Yes,28,Yes,Doctor,0,2,Average
464434,Male,Yes,45,Yes,Artist,0,4,Average
462359,Male,Yes,51,Yes,Entertainment,0,3,Low
464802,Male,No,40,No,Entertainment,1,1,Low
467643,Male,No,42,Yes,Artist,12,1,Low
461977,Female,No,49,Yes,Artist,3,1,Low
461738,Female,Yes,46,Yes,,,3,Average
464520,Male,Yes,46,No,Entertainment,8,2,Low
464484,Male,Yes,29,Yes,Artist,1,3,Average
465391,Female,Yes,72,Yes,Lawyer,0,2,High
460611,Male,No,26,Yes,Healthcare,0,3,Low
466159,Female,Yes,50,Yes,Engineer,2,3,Average
463623,Male,No,33,Yes,Doctor,0,3,Low
459254,Male,Yes,57,Yes,Doctor,,1,Low
463594,Female,Yes,35,Yes,Artist,7,2,Average
465118,Female,Yes,51,Yes,Artist,1,6,Average
460761,Male,Yes,52,Yes,Entertainment,0,6,Average
459132,Male,No,20,No,Entertainment,5,2,Low
461265,Male,No,33,No,Marketing,1,6,Low
463446,Male,Yes,58,Yes,Artist,0,3,Average
467902,Female,No,37,No,Artist,,1,Low
460591,Female,Yes,38,Yes,Doctor,1,4,Low
464139,Female,No,27,No,Healthcare,14,1,Low
466433,Male,Yes,43,Yes,Entertainment,8,2,Low
459023,Female,No,18,No,Healthcare,0,5,Low
466476,Female,No,29,No,Healthcare,0,3,Low
460090,Male,Yes,86,No,Lawyer,2,2,Average
461016,Male,No,32,No,Healthcare,7,5,Low
464630,Female,Yes,52,No,Engineer,0,6,Low
462464,Male,Yes,53,Yes,Artist,1,4,Average
459026,Male,No,29,No,Healthcare,9,3,Low
464376,Male,Yes,58,Yes,Artist,2,1,Low
465256,Male,No,22,No,Healthcare,,5,Low
461783,Male,,72,,Lawyer,0,,High
467478,Female,Yes,39,Yes,Artist,0,4,Average
463094,Male,Yes,40,Yes,Engineer,12,3,Average
463257,Female,No,23,No,Healthcare,3,5,Low
465060,Female,Yes,79,Yes,Lawyer,14,3,High
461696,Female,Yes,70,Yes,Lawyer,0,2,High
466130,Female,No,27,No,Artist,0,6,Low
460498,Male,Yes,47,No,Executive,1,2,High
459248,Male,Yes,58,Yes,Executive,3,4,Average
464924,Male,Yes,26,No,Entertainment,,6,High
462620,Male,Yes,40,No,Engineer,6,5,Average
462657,Male,Yes,35,Yes,Executive,1,2,Average
467822,Male,Yes,31,Yes,Healthcare,0,2,Low
460876,Female,Yes,43,Yes,Artist,1,4,High
461395,Male,No,21,No,Doctor,4,3,Low
460731,Female,No,29,Yes,Artist,1,3,Low
463582,Female,No,18,No,Healthcare,1,3,Low
461423,Male,No,28,Yes,Artist,0,3,Low
460879,Female,No,27,Yes,Healthcare,0,4,Low
467376,Female,Yes,47,Yes,Doctor,8,2,Average
463701,Male,Yes,52,Yes,Marketing,1,4,High
466667,Female,No,42,No,Marketing,5,2,Low
464345,Female,Yes,57,Yes,Artist,2,3,High
467889,Male,Yes,61,Yes,Executive,0,2,High
461709,Male,No,33,Yes,Artist,0,3,Low
463515,Female,Yes,41,Yes,Artist,11,4,Average
460080,Female,No,39,Yes,Doctor,9,3,Low
460375,Male,No,40,Yes,Doctor,4,2,Low
466364,Female,Yes,52,Yes,Artist,1,3,Low
465551,Female,Yes,48,Yes,Artist,,2,Average
463096,Female,No,33,Yes,Doctor,,3,Low
460896,Male,No,43,Yes,Artist,0,1,Low
460702,Female,No,51,Yes,Artist,0,1,Low
466001,Female,Yes,36,Yes,Entertainment,6,2,Low
465738,Male,Yes,38,Yes,Entertainment,8,2,Low
460804,Female,No,30,Yes,Artist,0,5,Low
464426,Male,No,39,Yes,Marketing,1,4,Low
465880,Female,No,46,Yes,Entertainment,1,2,Low
461342,Male,Yes,43,No,Executive,3,4,High
459078,Male,Yes,70,Yes,Lawyer,0,2,High
460396,Female,Yes,41,Yes,Entertainment,9,1,Low
461098,Female,Yes,39,Yes,Engineer,1,1,Low
463076,Female,No,51,Yes,Artist,0,2,Low
460976,Male,No,20,No,Healthcare,1,4,Low
465536,Female,Yes,30,Yes,Doctor,,2,Average
460399,Male,No,26,Yes,Marketing,10,1,Low
460449,Male,No,31,No,Marketing,4,1,Low
463807,Female,No,33,Yes,Healthcare,0,3,Low
459323,Female,No,21,No,Doctor,,,Low
459727,Male,Yes,83,No,Lawyer,,2,High
463263,Female,Yes,70,Yes,Engineer,0,2,High
466998,Female,Yes,60,No,Artist,,3,Average
466729,Male,No,33,Yes,Healthcare,1,,Low
462608,Female,No,71,No,Engineer,1,1,Low
465495,Male,Yes,29,Yes,Engineer,5,2,Low
461244,Female,No,41,No,Marketing,1,1,Low
459173,Male,Yes,55,Yes,Artist,1,2,Average
465795,Male,No,29,No,Entertainment,1,4,Low
467345,Male,Yes,76,Yes,Lawyer,1,1,Low
467290,Female,No,23,No,Healthcare,0,,Low
462220,Female,No,18,No,Healthcare,7,3,Low
465737,Female,Yes,49,Yes,Engineer,6,3,Low
459423,Male,No,19,No,Healthcare,9,5,Low
464445,Male,Yes,81,Yes,Executive,1,3,High
461378,Female,No,35,Yes,Artist,9,1,Low
462286,Male,Yes,59,No,Doctor,0,2,Average
463678,Female,No,32,No,Healthcare,1,5,Low
465601,Male,Yes,35,Yes,Artist,,4,Average
462647,Female,Yes,56,No,,,3,Average
465714,Female,Yes,63,Yes,Artist,1,1,Low
466312,Female,No,21,No,Healthcare,0,3,Low
459697,Female,Yes,77,No,Lawyer,0,3,High
460057,Male,No,36,Yes,Artist,2,1,Low
464960,Female,No,22,No,Healthcare,0,5,Low
459064,Male,Yes,26,No,Executive,5,4,High
461277,Male,Yes,82,Yes,Lawyer,7,1,Low
463403,Male,No,18,No,Healthcare,2,4,Low
463863,Male,Yes,35,Yes,Artist,0,2,Average
467064,Male,Yes,36,No,Doctor,0,2,Average
467856,Male,Yes,59,Yes,Artist,1,2,Low
462251,Male,Yes,61,No,Artist,0,2,Average
465372,Female,No,37,Yes,Entertainment,0,1,Low
463970,Female,No,25,No,Healthcare,1,5,Low
463547,Female,No,28,No,Healthcare,0,4,Low
465331,Female,Yes,56,Yes,Artist,,2,Low
460785,Male,No,29,Yes,Healthcare,0,4,Low
461788,Female,Yes,86,Yes,Lawyer,1,2,High
461617,Male,No,45,Yes,Artist,0,2,Low
460661,Female,No,33,No,Homemaker,9,1,Low
463363,Male,No,20,No,Healthcare,1,4,Low
462520,Female,No,25,Yes,Artist,,5,Low
461568,Male,Yes,59,Yes,Artist,1,3,Average
464769,Female,,51,No,Engineer,9,4,Average
466615,Female,No,20,No,Healthcare,3,3,Low
465688,Female,Yes,62,,Artist,1,3,Average
462109,Male,Yes,75,No,Lawyer,0,1,Low
459565,Male,No,47,Yes,Entertainment,2,,Low
462766,Female,No,32,No,Homemaker,8,1,Low
466682,Male,Yes,62,,Entertainment,2,4,Average
459690,Female,No,43,Yes,Artist,1,1,Low
459347,Male,Yes,69,Yes,Lawyer,1,1,Low
465766,Male,Yes,38,No,Entertainment,1,3,Low
467575,Female,No,29,No,Engineer,1,4,Low
459774,Male,Yes,56,Yes,Artist,0,1,Low
464860,Female,Yes,51,No,Engineer,,3,Average
464932,Male,Yes,53,Yes,Executive,9,1,Low
461814,Female,No,37,Yes,Artist,1,1,Low
463428,Male,Yes,28,No,Executive,1,5,High
459671,Female,Yes,48,Yes,Artist,,3,Average
464451,Female,Yes,74,Yes,Artist,0,2,Average
464043,Male,Yes,51,Yes,Entertainment,1,4,Average
461784,Female,Yes,88,Yes,Lawyer,0,1,Low
463389,Female,Yes,50,Yes,Artist,0,2,Average
462233,Male,No,19,No,Healthcare,1,7,Low
463826,Female,No,28,Yes,Healthcare,5,,Low
465121,Female,No,32,Yes,Artist,6,1,Low
466168,Female,Yes,45,Yes,Executive,1,3,High
459841,Male,Yes,56,Yes,Healthcare,,3,High
467342,Female,No,33,Yes,Artist,1,2,Low
459495,Male,No,29,Yes,Artist,,3,Low
464962,Male,Yes,53,Yes,Executive,1,4,High
460874,Female,No,18,No,Healthcare,1,3,Low
463247,Male,No,45,Yes,Entertainment,1,1,Low
460771,Male,Yes,86,Yes,Artist,0,,Low
465774,Female,No,26,Yes,Doctor,9,4,Low
463551,Male,Yes,46,Yes,Doctor,7,2,Average
464502,Male,Yes,35,Yes,Healthcare,6,2,Average
461407,Female,No,32,Yes,Marketing,8,6,Low
465218,Male,Yes,36,Yes,Artist,,2,Average
466081,Female,Yes,25,Yes,Artist,8,2,Average
467336,Female,Yes,63,Yes,Artist,0,4,Average
462440,Female,No,23,No,Healthcare,9,4,Low
459389,Female,No,26,Yes,Engineer,9,8,Low
466446,Female,Yes,46,Yes,Artist,1,3,High
464385,Male,Yes,70,No,Engineer,0,2,Average
467872,Female,Yes,40,Yes,Engineer,1,4,Average
459857,Male,No,33,Yes,Entertainment,6,1,Low
466701,Male,Yes,48,Yes,Homemaker,10,3,Low
461169,Male,No,39,Yes,Entertainment,9,2,Low
459519,Female,Yes,45,Yes,Artist,,2,Average
460795,Male,Yes,61,Yes,Artist,1,3,Average
464511,Male,Yes,52,Yes,Marketing,1,3,Low
466399,Female,Yes,26,No,Entertainment,1,2,Average
465603,Female,Yes,45,Yes,Homemaker,8,,Low
466079,Female,Yes,40,No,Engineer,1,2,Low
459769,Male,No,42,Yes,Marketing,1,,Low
462450,Male,No,19,No,Healthcare,0,,Low
460587,Female,No,38,Yes,Artist,,1,Low
461490,Female,Yes,73,Yes,Artist,2,2,High
460895,Female,No,29,Yes,Doctor,9,5,Low
465104,Male,Yes,35,Yes,Homemaker,9,4,Average
467503,Female,No,26,Yes,Artist,1,4,Low
460316,Female,No,39,No,Healthcare,4,3,Low
467198,Male,No,28,Yes,Healthcare,1,5,Low
460348,Female,No,37,Yes,Artist,1,2,Low
467460,Female,Yes,36,Yes,Homemaker,8,2,Average
466838,Male,Yes,41,No,Executive,0,3,Low
463561,Female,No,39,Yes,Engineer,1,1,Low
466170,Male,Yes,74,Yes,Lawyer,1,1,Low
463578,Female,No,23,No,Healthcare,0,3,Low
461352,Male,No,25,No,Healthcare,3,5,Low
465814,Female,Yes,50,No,Artist,0,5,Average
467690,Female,Yes,67,No,Lawyer,,2,High
463809,Female,No,30,Yes,Healthcare,2,3,Low
460701,Male,Yes,66,No,Entertainment,0,2,Average
461592,Male,Yes,29,Yes,Entertainment,0,2,Low
467692,Female,Yes,43,No,Artist,4,1,Low
459033,Female,Yes,56,Yes,Artist,0,1,Low
466424,Female,Yes,42,Yes,Engineer,1,3,High
459937,Female,No,39,Yes,Artist,7,1,Low
466404,Female,No,40,Yes,Engineer,0,1,Low
463504,Male,No,26,Yes,Healthcare,,1,Low
459944,Female,Yes,39,Yes,Artist,0,1,Low
464073,Female,No,46,Yes,Engineer,1,2,Low
462169,Female,Yes,40,Yes,Artist,1,3,High
463032,Female,Yes,78,No,Lawyer,0,2,High
467374,Female,Yes,45,Yes,Homemaker,8,4,High
459269,Male,Yes,58,Yes,Artist,0,2,Average
466769,Female,No,31,Yes,Entertainment,0,4,Low
465792,Female,Yes,57,Yes,Engineer,1,4,Low
462280,Male,No,32,Yes,Healthcare,0,4,Low
464616,Male,Yes,27,No,Entertainment,6,4,Low
465202,Male,No,27,No,Entertainment,6,4,Low
464384,Male,No,25,Yes,Healthcare,9,4,Low
466655,Male,Yes,57,No,Executive,1,2,Low
466600,Male,No,18,No,Healthcare,11,1,Low
467815,Female,Yes,69,Yes,Artist,0,2,Low
464966,Male,Yes,59,No,Engineer,1,2,Low
467803,Female,Yes,36,Yes,Entertainment,7,2,Average
466810,Male,No,19,No,Healthcare,1,3,Low
459896,Female,Yes,40,Yes,Artist,9,2,Low
464862,Female,No,20,No,Engineer,8,5,Low
461751,Female,Yes,63,Yes,Artist,1,3,Average
466965,Female,No,42,Yes,Homemaker,,1,Low
465157,Male,Yes,42,Yes,Entertainment,3,4,Average
462544,Male,Yes,30,Yes,Entertainment,,3,Average
464652,Female,Yes,25,No,Engineer,7,2,Average
466401,Male,Yes,48,No,Executive,1,4,Average
461902,Female,Yes,52,Yes,Artist,0,3,Low
463164,Male,Yes,35,Yes,Artist,8,2,Average
461660,Female,Yes,74,No,Lawyer,0,1,Low
466054,Female,Yes,33,No,Homemaker,8,4,Average
464725,Male,Yes,45,No,Executive,11,9,High
463507,Male,Yes,49,No,Artist,1,1,Low
465888,Male,Yes,37,Yes,Doctor,8,2,Average
466103,Female,Yes,40,No,Engineer,0,5,Low
461261,Female,No,29,No,Artist,0,3,Low
462203,Male,Yes,72,No,Executive,2,7,High
463303,Female,Yes,49,Yes,Homemaker,2,4,Average
465943,Male,No,26,No,Healthcare,0,,Low
462997,Male,Yes,55,Yes,Entertainment,0,4,Average
460338,Male,No,28,Yes,Entertainment,14,2,Low
460000,Male,No,52,Yes,Entertainment,1,1,Low
462531,Female,Yes,59,No,Homemaker,,2,High
459417,Male,No,19,No,Healthcare,,,Low
466479,Male,Yes,52,Yes,Artist,,3,Average
460122,Female,No,41,No,Artist,0,1,Low
466087,Male,,22,No,Healthcare,8,6,High
459350,Female,Yes,56,Yes,Engineer,0,2,High
460676,Female,Yes,51,Yes,Marketing,9,1,Average
463179,Male,Yes,57,Yes,Entertainment,0,2,Low
461137,Male,Yes,60,Yes,Entertainment,0,4,Low
467555,Male,No,27,No,Entertainment,14,3,Low
464211,Male,Yes,50,Yes,Doctor,0,3,Average
461413,Female,No,40,Yes,Artist,2,1,Low
